Wallet Address,Boosted Score,Unboosted Score,Boost Percentage
0x5e255054ba80b088999aa15c7729e65396037caf,290,290,0
0xc484d42df3a507d71eaccad9e687336608216749,347,347,0
0x04dcc751e98ca32fe36b4e34d8c582f852b6c732,29,29,0
0x673a53be971317b2d71f8b71fec57102863398bd,307,307,0
0x18c1dd6d65588bb68ae522c1db4261f47dd6590c,597,597,0
0x07d6522e8f04cbbc9ca8a143512b62f9f79f48e4,107,107,0
0x8b1f2e38a40e72eeba0cd56344176ab43dc89e99,38,38,0
0x978974e9fdea175f9fc5ddad7843267413a7a3d0,356,356,0
0x3a107c5c3472ca72fc375dfc3205d0703bf88396,38,38,0
0x905baebe93b2b778ab935201c8c8f9167cc051e5,34,34,0
0xe86efe95544927aa724fca9bee06aa8e2cf0ad8b,310,310,0
0x36fa49b02788c08dd86252270acf66af8b590755,57,57,0
0xfc33f6f54c553fed185cd0c4c99280dd7c64be8a,294,294,0
0x9a930c154dfb62b1dddf26d8c78bc93d5e6f1750,295,295,0
0x7258d85d59512977d8a4aafc7cc2f4b0cb2aa681,298,298,0
0x07baa05335c7fa207b65d6c35926c21a4e9fa23e,67,67,0
0xcb80cf133f59af0445a390bd1bfb5063ec04e7d7,605,605,0
0x3dd60d3495e3246cb1333c52329ec7c1e7c63850,50,50,0
0x7ab977f469496930f43c7918022a0915f0bd9de4,47,47,0
0xc8ea56456f68a79680adf160f44dd5b78d27274d,68,68,0
0xbc919dac93ad7b6c3c5be88bb11d410b3cf72207,66,66,0
0x488ab2ffcfbf305bf3a0da813649e988b327cc46,588,588,0
0x8484b45063418ae3d608a70b468bef81d2af2a7d,89,89,0
0x4a5ed4385fc6946c342e5f0d6149399bba388717,25,25,0
0x383f7eca9c5b1b301a3e22acd9be33fc6fa9e147,266,266,0
0x4b3999a13b2ca3ae02223b098f98fa2c009319a3,30,30,0
0xd5d5e665b2c99cb651b00acc0402ec424d8c7f27,31,31,0
0x7f117bbf5b3e0c3223ecd46bf4fa1c9e76f74595,27,27,0
0x72a825493b3dee61e514980110b4b92d28e4cb9d,28,28,0
0x98532fa1dfea60e03499ea02f747d7e12d801dc0,35,35,0
0xbbd7f8ccce55cd1812e31b8acd71d6316fe276fb,27,27,0
0xe756abfd5598a2fccd599e11832d30c4965b1145,62,62,0
0x389326fd2b34cc788baae4191ce1ddb11b4e7598,26,26,0
0x27dbaa75e82781e4da5ae333e8ee864c6f634902,27,27,0
0xa4d525e5a1dd7f93ab1dd8f71ce6b024e25f7db8,319,319,0
0x250554b3320f746fe54443db57c2067ec8e577d6,323,323,0
0x2212006d83296f438bae5ed26ddc34ce4ba924a5,327,327,0
0x596d74bb913a2763c1ccda920d06b7d6f1b0e82f,31,31,0
0x28ab10215d57e1b1f7a5072dff26e6afbb3c30fb,29,29,0
0x1364366d4ac23c4c04571833dcd325a302be98ba,31,31,0
0x1feaccb479834998bd7750754062347a6fad8f9f,32,32,0
0x78c4b4a8bb8c7366b80f470d7dbeb3932e5261af,47,47,0
0x051e5bb1e177b639b45536902310112679c346b3,53,53,0
0xc2ca28723e0fffef51e6c42f4091ace409be3730,73,73,0
0x98acd7b4cdb83ab8065f5ba0d92833bb56099e1f,59,59,0
0x8319e29b4693b0dbd6c2bc6a881d19c8caefbae1,330,330,0
0x05a38b41d5d46d02c746130e3e885185719a06ad,24,24,0
0xbc30ed1183d137e1f04d2c2df42508511926e06c,353,353,0
0x7613a0825dc3ad9d9b5c55e0c9e3ceb8706dcfef,28,28,0
0x5c6d04713f78b254439e4d381735ff2beffb7978,26,26,0
0xe68bdf2644528893aa689e675cbef545526d203e,57,57,0
0xce4abce23e211ee879ea088c0011b8214fdaa4be,62,62,0
0x745546795bbfaa6f36a365be11161fcbddd93716,49,49,0
0x9decd2a74340a4f22d2dbb73583c85c898447589,61,61,0
0xfda5a0ec19cee7142d518569d8001288241757d0,25,25,0
0xee0f0bdd8d6b8d08498f3f80dfb2b165da79188d,64,64,0
0x7412c521548461ee92d0e17e5e23e01e1818f673,26,26,0
0xa0d1621b04a2771e9751cf03f6a1759c1a6df269,110,110,0
0xbad415900333a9fabcb06631cd78e594a074d1d7,27,27,0
0x02a6e6ebdf760d689043456a395c3f3f45a436ea,31,31,0
0x54477dab02a90f22d9bd144a35c3f73d0072751f,28,28,0
0xf92aba81997c372da28dc8a89a86a69e10bd26dc,26,26,0
0x39960f9b25bdb4c92e07d3e98c0f04e56975498a,31,31,0
0x9b36cc937d7c9795425e1871939d601680f0d875,23,23,0
0x841290a8abca7a5c1f990d0a96c5e4ce3a550619,64,64,0
0xfdd6cb90b3bd8f9cf138a6f3880254afcb10e69a,29,29,0
0x439accf33b62db96e295e9e184cd55b8d3b9e9ec,30,30,0
0x0e90f8fa168d76fc28050353fe227e74c44312a5,316,316,0
0xaf257ca765bd61b8d0a3579f455f762df6018bec,97,97,0
0xc0b026cd12196153a0a13b79c3480dc24fe30447,32,32,0
0x40feed97212b261a7490324e38519eddb7958c81,69,69,0
0x7bc2310afaf7c5a30b071e45e7ee9908b62c9b7e,32,32,0
0x1bb2dff907ead8b407a46af9cc443127a22ceaf2,58,58,0
0x222d60a8c22fcfd76718fbf9cbf5455f61cb6258,31,31,0
0x20bbd5aa8fe8b84b224fd98e0b62c097bf9bc401,33,33,0
0xb5d74f8bdb8ab8bb346e09ed3d09d29495b16849,83,83,0
0xe9f8fafa157bc957c6b45e4c11eddd7f165db139,32,32,0
0x6db49d9593c3902cf4050680d206456d82ef4481,50,50,0
0xb12e3d04d7e626f459e10a1037c2a11ed89b06f1,33,33,0
0x010a61b32982fac3736d66b5d16e805d1704ab40,31,31,0
0x7cedd23b90c7beec9369197aa51bdc2c8892d40e,70,70,0
0xb62069c17d1881e20f4ea1b13648c953fe592ce9,69,69,0
0x7c8ec61e5fe6c21bc7e88db26eb7eeb70ba55d12,20,20,0
0x6cde25756a8bb0ffc6145461cd56ac385fdd02e1,27,27,0
0x7e8d2190dde46f666ec7e578611b5728dbeafc1a,65,65,0
0x7b87d96bbf430c030c4d137680e7b3824b8c20dd,31,31,0
0x4ef33c2d772e69ad25b44b219ac47c53e0e46f53,52,52,0
0x01a6e32efd0c4fbfb8be7ebb2194aca79e22ad05,67,67,0
0x3331479fb93c27d7f94d0959eb3b2e92b02c842f,52,52,0
0xc62a8e41450e1434bcdbcdc78d9afb05b947aa65,53,53,0
0xaa22065d967ece63a0d13e6c5d61c9dc3335811d,67,67,0
0x208669563aac82b7f0e9e58f8a716894e6ac1a47,59,59,0
0xc471d0f5ca629b3387231f1586b6b87e1dbb49ad,28,28,0
0xed7d1af59fd5f0b3a73a9a71b01fca15f3d68429,33,33,0
0x2ca2ae442e68ae80d8a4f5e2c57566f7c36e2075,64,64,0
0x885e4b13f433d5c7383e068deebadc03e6920a8e,23,23,0
0xc23e1145356a9dd3aa6af8d7766281984ec24b76,30,30,0
0x5b784a1e489b7d077c2d005fcb9b10daedcb7742,38,38,0
0xddc2e9781cc15cc91d37088e3acdd0ad317f006f,35,35,0
0x5ddff2257229024e41a0c672f45733c76bd61da2,25,25,0
0x2d14040b89c274929ff266ad5b08cb43200b22ed,77,77,0
0xfe86855020184189ecc55373edc6deaa4eec2df1,29,29,0
0xda610551cb18a04220776b6119fe490363f8426a,60,60,0
0x38e01bacd707ac112140ba3c52b8d4a400fefcf9,26,26,0
0x79063ff0716cd6c163403de54f3284acf922870e,62,62,0
0x3aa4d7cce8c76d3cffc886e57f01740e382a14f6,64,64,0
0x319f20df92df7fac58c3a245028dd0ad4aec6c5f,68,68,0
0x32016e1ede4ba858a646ae05495910b6fdeb6076,52,52,0
0x6ef5da121623be6ac257dd76ba10ee66699cfb38,33,33,0
0x1d11810aa9e709983acdb5189b235aba16e53119,57,57,0
0xddd1918ac0d873eb02fed2ac24251da75d983fed,35,35,0
0x7c918d7a80961a7824be342fd77ca3567bdeedd6,68,68,0
0x4ab6c0b08f33935189d9a664715a2479a61de4fa,30,30,0
0x8e60b951350dcd0ef4a1ceac23b7ea2bb2db0961,60,60,0
0x234dae25fb530711cb5fb6acc4127555b42bab96,32,32,0
0x45e7a7ab62d0e3f035d9e6e17c56f70f36a1bfa6,27,27,0
0x8fbd47203a344f29f0c6cd60e605b843130baf06,54,54,0
0x8605cf36085697fcda20be5488df08f407f73430,36,36,0
0x9e73865e113a6b51a84c03b192f5d396fde39daf,30,30,0
0xd22b6a6550fe00894dde4d70de442a6e57b7d7cd,34,34,0
0x09092ffe55ae28a67d369097bb3d804346afddea,39,39,0
0xa4809d50d952cad0032ab56cc6ba24c8a0ceee83,90,90,0
0xc524dbca60d5ced3358c4b9a7e8a3963f433b88f,69,69,0
0x7685b0d8a634792150d2ffd45507034785f892e4,49,49,0
0xa1397ca881ef0a33d9db57b54c34eb69733e0fcb,68,68,0
0x105e7ba0c4fff4f3cae0488319496d44b7c84a18,36,36,0
0x0c50c9bb1679d735b8f75f2114e69424d1996eea,57,57,0
0x3516d0795d3515aced88f94d53978460efdbab8c,26,26,0
0xc1f5e4bd4ff3074659af627b37db7b4314bc74a5,51,51,0
0x8d43df22045b83c2434ddec005c22a17e8adbdbe,29,29,0
0x0a31a465241935f857a7449cc8c2b63814742173,32,32,0
0x4d905b34ddbdcfaf447994bf63809e2c7601b625,65,65,0
0xc4e9666e6721145a5a737958a97b57a41812ac9f,28,28,0
0xb98554edfe1136b86b984f5719156884d33fecbc,64,64,0
0x42b7ad1b080aa076b4765498388ad9f723d73731,53,53,0
0xf1ebc5328844cc8989e89ae4b42939835b3b69fd,37,37,0
0xf426084bc20386fcbcd59af0b6158d39f4203b05,26,26,0
0xda27a8cd9ec03e8001bc39b07a601be43071ab14,53,53,0
0xee42a6794ec3c9aa00c307af10c161f9e3503be0,61,61,0
0x6e0a50a07a22e392b248aef8fff338100b2a77d0,57,57,0
0x84bddc62a33a2119b7dcedfbffa0c40a4d29d008,31,31,0
0xfd95c8320fe05ee3e70790aea6f8930767c77fa5,58,58,0
0x42e0f367782bd443fba7bbebda994bdbb5a53d65,20,20,0
0xfc880ff8e37e4b0258e8cf878845a7343257b15f,60,60,0
0x498d81a4d0ba7fc06c1820927793a48403627afc,62,62,0
0x3576416b619c40c2a76189cf341a983047a8114b,63,63,0
0x479f438aa1593e77f6a02bb239829511e2951001,22,22,0
0xcfc4c4327c3bb20c01f11aa57c1c793ec67e23ae,60,60,0
0x08d27b4702ed7d5d9e9e5eea6f4c02f5494f8e47,29,29,0
0x662688e2ccf73de45932ff0ff67af2151f4f616f,324,324,0
0xef2623fef4519158a93e47cc8baf97e0b93cd40c,65,65,0
0x34a776f4d26bdaf9f943031cb1c638e6c91efe6c,60,60,0
0x35b0bd1e8601197138d61025f272594ef912995a,52,52,0
0x634d26d855db7b1bb28ee6a6ad1712664e94ca5d,33,33,0
0xb2e9e5c0ed88673cd4090a7e12a8ada0b46e9f28,32,32,0
0x140f7985c6bcc3a4c526394bd310cbc008be4b1b,28,28,0
0x6da94b8b448deb30c8a2ee82d7816c57003d6424,30,30,0
0x6428d1cadd917db40b5289a296f89f25d969c496,58,58,0
0xc9d456c1419fb311e4e98a607defc0103cd7fa95,53,53,0
0xe57b615df791b0747b01fa17c9a48357747f5f8f,30,30,0
0x79a1b0ff2ae73c591ad4cd409fd6a20b21cb2500,57,57,0
0xdbae61ae3a590e10774e8646abce05a54b84469c,65,65,0
0x1cc62b89007377fe57afd75f395340e5d90d7f36,62,62,0
0xd7339f95ba3ededcefc9804af23884db8bd245f8,59,59,0
0xbda0c7bbc3d60afbe29f934dbc4613668d8370a9,60,60,0
0x2805307014fe9ed7188994a711bd39fd17b2b828,28,28,0
0x606231f4c18442d0c75303180895a87224255980,27,27,0
0x85f2a84a45884547578533bc3a2cf47267aaf526,51,51,0
0x8d52b1bf882d0fd1810bc942bda2d9b42537ef79,24,24,0
0xbff96c3ec19c066d544e93a51e42f37e79245839,64,64,0
0x1e60ea5200012eeab20585ee930373b779291c00,54,54,0
0x95ae31936a9b2d11debda9d5d19c6d7d021fb6bc,31,31,0
0x1d996a21fdd165db6554c26c9b684a1698969502,60,60,0
0xc42a9a5ec173bb8db29705f012025b6ec5237e6a,21,21,0
0x55a5705453ee82c742274154136fce8149597058,34,34,0
0x97a5a16b85f77c997700146b31cd93fdb2b81d9d,53,53,0
0xb20065010f5702f11db900f4c230b86b7883a4a1,55,55,0
0x546341548a34887b34da20dfafcd8d4e898de88a,71,71,0
0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12,30,30,0
0x21ff05b0a5dc3664ee78cca1ca954b9e1ed0ca85,64,64,0
0x502e20310a86eb38149b41a90c5616c24cd6a67e,54,54,0
0x0c34194aa06cd71f5ba3a6dd184a4dc2fcb76f81,33,33,0
0x607259a2e2cb34d1a8f4ee0ee3f6a98785bee145,64,64,0
0x4be640dcce08e68ede454202fbc59cf5f9e8ea1f,58,58,0
0x589f39ec5fe7b86d8e871f12663d5c918b390dfc,59,59,0
0x00eab10b1ddca24773c3af4fdd8398881ec7ea1e,37,37,0
0xc14a3a7a5c85dfd042bf38e59bb347534eb27cd7,64,64,0
0x2a693ccbda744faf14ecb7c28bd811927bea61a7,63,63,0
0x0aaa763dfde0f7de2fbb69f71d6f8f15de9e22f4,66,66,0
0x787dbb6edcb7e0a12edc5504c8c9fe92eefae623,34,34,0
0x4df59ea9b848dce6bfb091cfcf6f04821be471f5,66,66,0
0x8127af2f4d20cc86287d31ee03c1522a6742a45f,36,36,0
0xc768a429bfcc71cec71713e3aa0feb92733d4f18,56,56,0
0x84e41129ab93f61875f3d6cb424e2e7661081a37,34,34,0
0x74c06c8f6572222c4b14e37ed248e1e856fb1b44,67,67,0
0xc4154b854249ae979a48511a1779f40847884ada,48,48,0
0xfd9930582708f9f378e968b9f4915bd8c07adf9e,61,61,0
0x5c270528353b44b9e11fbef10aaa91765d040969,56,56,0
0xb929274e5314f15292e0ff776b5242acdc08291e,54,54,0
0x1d92e27293be713ffb23cb1ce5c2def6ba0505a9,65,65,0
0x005668d77cae33f34150cb3c5bb6d6c20d09e923,63,63,0
0x7cc1b1e3275a41b64f1348e00d6d31496364ee50,64,64,0
0xdc158e90e52acabb7cbc58b5e8dce442b40c5a5e,49,49,0
0xaa9f8fcfa5995a459d65895e4b7a6fdf1a6b131c,56,56,0
0x9ccb3327650134d95eb720116d698112efcb7a5e,66,66,0
0xe9669d964d0e7ae9c81f47a71843c0f2e8774e0d,51,51,0
0x13d2e8f84d9ae15f49651aa7199eab35c642953e,61,61,0
0x07ccfea51c5b42fd7c4f4639458c416e362f1ba4,55,55,0
0x0719e0c07aad5cef19c9d8a08d01c89f73aa3564,33,33,0
0x0b72ee3a25f569e83139fe933c7d4d2eb236e28e,76,76,0
0xb3f8c38f8504fb2d5e41174aa5198e9f25649ff0,29,29,0
0x54e6f151504a660cd114b5841fe32e9832f76aa7,56,56,0
0x4f26d9abe11e7e01865f60b6a48810ba0756851f,50,50,0
0x0c0178a008c1d50a7231f88ebad57026cedecac7,73,73,0
0x52639a1dec867198179f1069bf44a65f2d39e0c1,60,60,0
0x7b81e15f113d2bcd777577779f6b709360d19199,48,48,0
0x2a1e52fbecc5fb7dcdf0859b578851350b29cda5,98,98,0
0xd73443780759145ad8d87e7b472f564c10376251,58,58,0
0x40107380f376385028cc610a3a55069fb75cd484,60,60,0
0x3246f71c20c945aaf48c45f69a77eb9c43dacf55,62,62,0
0xb916dbcdcfde1ef92ddf749332d4af22b98b5191,60,60,0
0x474e8c560026495522c77b2bc137c296fff281c1,25,25,0
0xcb1ea00e100b10b2c7d1e498f44bfd10a16fcdb5,58,58,0
0x52b40dedb2a6cf97af5647b68700f3e52a3eda1f,58,58,0
0xafafba9b35d2e7e9d9a8c7849d90cd7d3be8b8ab,52,52,0
0x7b666806cca90039081031b6cc9b5907c2248bcf,37,37,0
0x579faa6ee6596c4a30b78b6fd20bb9e20967504c,57,57,0
0xba716d361a81cd41e9d70634b8582d92f2cc745d,67,67,0
0x98cdd4f4983c27aff5f6fa9c7f7dd4cc055d964b,25,25,0
0x59495eafd9d61a3629d8a99d7df7fb1f1f74c185,59,59,0
0xf2f84390382c2bf2b8482343f378aafcbc543a6d,62,62,0
0x4955f11d8261dfcd941670a56c32dae1d4786d04,73,73,0
0x8972dd4b7c5dcc2d541e0435d4d4c0bd04c837f0,53,53,0
0xaa9b7f6caf4f255bfb787ee3d1dfcfa118e2e728,58,58,0
0x55fab7f8f64cd6bfeeaff5e2f487d4cf018d5a53,54,54,0
0x290e57ed8906d3d6069730ba5de199c6348256e3,65,65,0
0xb3684400b5a8e5c96db1925e849a923640b9f8a5,27,27,0
0x6289dddc2d53377cfb24cd63bb93e3d90b0ac120,33,33,0
0xee86e4783d4849891e3a33d3a6c446aeb8997209,29,29,0
0x5872a5f39a8e3e85233b20845a6947a4111fcd4d,58,58,0
0x3ddbd4ce10a280909b13faef284ff121b7006203,61,61,0
0x59dd1df07ad4ba8522b5e1d6e80a2f793211edff,128,128,0
0x5e955087fc71920c02125dea19823eaab6d63244,26,26,0
0x4927c03479d24844d706ceece089877d9a260a85,28,28,0
0xd977077fe89522fb835112b6991af80493761f77,36,36,0
0xfccc25dfec33e909ac532d7575e312ba3b61544b,28,28,0
0x5f843882ddeb72303e56449fffe48ab090e74d26,26,26,0
0x6dbb9d989289bdd2f11ae7b65783ba8cac6027d0,273,273,0
0x523d33dd410792e1318fed22fb13d7a6e24fa8ab,121,121,0
0x3e4712dd2da68623dc4bda32ec837c52f9b52010,90,90,0
0xaf08cbb18ae1410f85ddc435663c5b13af16b428,23,23,0
0xb7e8e52e8f289338abb8ba89242c5df65e558b54,31,31,0
0xe52eae27ff842df16ed9946c98310a10497a2ab6,38,38,0
0xbe7ccb04c590770a7af534d2dd4a8151699cddc7,339,339,0
0x6fb95554a80b06844c487632ddea7e77db98e8e1,28,28,0
0x8171f599ca8d365d0f5673a9f3d8a6a6871dd785,28,28,0
0x053637223598d081e40000f87f6f03735463ad22,337,337,0
0x730a3f7d9fa2fb7188a7ed6247631e84d708ff92,34,34,0
0x73eaebf38f3ae178e88de67b378f0ce6c2231fb2,338,338,0
0xd60e94434310381575c5e67bb1d3e125133ad3ed,265,265,0
0xc98a470e78f93bd732cb6a0a3d96a3d0a44292b4,38,38,0
0x4a24f8afc336096b60ad244dd7b1b9e414303e1b,34,34,0
0xa733de1720caf66eac592adea2d00c6109494e9e,28,28,0
0xa0e7d19c127082128d2a23aad70a63f8a086ae2f,66,66,0
0xd458f78f2b00a4f382e502e82c9ea7971a544cbb,304,304,0
0x81a86c0368a5af0fc17277fdd1f411ae209804b2,124,124,0
0xe03513898e041bfa68292ad8992b2d781ae738d9,253,253,0
0x6ed0a5a86696b798bee8a81c76187c20d1813e3e,59,59,0
0x3dc6f2e69fae19be3886234e794edb9a61e8d038,36,36,0
0x6611905f5c290eb71c0a3b2505a7a6de28cdade6,65,65,0
0xb0a040dea7b9140fe00ce1ef0d88e38ee4ce7d26,620,620,0
0x5d6367111e597667030e14285f212d57bfb809fb,37,37,0
0xa6e41dbc8f421772c4fb0035a55b14e9a59f7a08,32,32,0
0x020cca6017129f9eb7ea38f14affbe8690f98811,26,26,0
0x6313c08dfe86f423360b2f667f09a11b304913a3,31,31,0
0x29b4c7d0dde679ab7c276317af980497f41cca9a,48,48,0
0x671c9da61da3b2b0beb2f85d1f6515655d20dd47,24,24,0
0x2343c69b660673090686d85076a96d2d80c2d053,29,29,0
0x04a826369b69cc9a577e9579b45f58c91a141c37,147,147,0
0xb42fb7d3139f612f5a7df8dbaff97caa28f6292e,62,62,0
0x849b49efe46781b3ddf384fc660c414a21ebed15,64,64,0
0x9d162d373088d923613438e4ce2d2a96e316ba0d,31,31,0
0x31bd1215f65b382b474b1872143e6f69e5e9e674,32,32,0
0x02a3893eba40ea87f9aeef927c36a400068afe06,59,59,0
0x186d5460004b4cf492c56d33da24e2230c351940,50,50,0
0x7686c7295e417dcf92c0ac6c52516c747969bfe3,66,66,0
0x24525fee05959020b9df6d13c94fd42c0117a55f,34,34,0
0x0fd212d499730ae00ae7b8a4580f7a268e42b3fa,31,31,0
0x860154a63f5064da3e4ebad5baa2f37b848e057e,305,305,0
0xdd03425629259e8426b2f6c2ce0bd8d363d76442,286,286,0
0x7560fa648206ab164c1367821b59b0bfa33a7a0e,64,64,0
0x62846677c49160ec96166df9aaa485514af06343,28,28,0
0xcf4dc0f929299a813c14c9341ef3ee25d1fe85d7,33,33,0
0xaa640e55ba08158f1a14b4ad9ee38f7fe8823b0f,57,57,0
0xa6a6f00490d6ca7fc02475efafa35130864ed691,23,23,0
0x103b35d31faf973c0ff8bada1e7222ebdcceee28,38,38,0
0x54d6597a00f64689bfd52d55bff1945040d599aa,48,48,0
0x79c46a9f8ab5f3363739e27e103993562a805b75,89,89,0
0x0a37b2717cc092007425d0fb9ab8669c383719dc,29,29,0
0x49a0afbcebd87aec3242afb9c53044354b5f8c34,33,33,0
0x0ca2beb4fe475de208425c2929eff3140cecb1f9,117,117,0
0x21f7e5ec47db38302e2b3d666f67f594e4cb7541,27,27,0
0x1277f5266dead289eb6ab3f97a866f5854feb33d,28,28,0
0xd5c6ddd042bab642ff556b632841232e0d290ba8,32,32,0
0xbc108b8b6d131251bbe387c34ffc746c1a7e3fe5,79,79,0
0x96d0005594598cf8eaeae63113a28f4822a58d25,32,32,0
0xaf79cc082ea58c6139aedc17e87ea3c819955693,278,278,0
0xd0bdbf8d6476bb5c4c6a34f410e8d7cc9e82c4b6,57,57,0
0x28b37b4ab0af09a498cdc61693b70d47dbbd6800,66,66,0
0x7db7448768cb767608bafce7919b7b89201e952a,125,125,0
0x739613bcbb56ccdd1e041e126f9c6765e5382030,57,57,0
0xfb5dacdd3511bfd3b16dd603d472bee88c68fee8,338,338,0
0xd90fc7ea039343b0d4bf94ed4265c55abbf1aa86,66,66,0
0x034a56e845e634a532372980c304964e638e5b34,30,30,0
0x1f57a135b78e293b6d6f2b8a85fc6b19bf1f1275,248,248,0
0x55a309a20b555407db0b11d0c4510a6e1a6d2d7c,31,31,0
0xf867ead30bcc15a0c51510e9aa4ff0a2a63c3a0d,31,31,0
0x7246ce46f0478233fc68aaa7480f63936a8671b7,26,26,0
0xc4ffe88aaf117c5cadea8d424edbc25555a42e9e,29,29,0
0xec6a9b44c8b9b7dcb2cd48c1a500c89eff6c9889,25,25,0
0x9ab01103c66b10c38a2013ea9a3ca54ab43bd21a,28,28,0
0xd7ca92c127c168081d9cce8352d808920980646c,33,33,0
0x167e9cc72bdee1727c4215bb8ce5486ef006dfa6,125,125,0
0x4f1478114cdfc609c7ac1d0aed46150cb01263ea,590,590,0
0xbc7acb635705190fc85ca649b063fb1c17f77e63,32,32,0
0x5291856c0c2d8e1d25c301ae28b2ce1cfdbaa934,29,29,0
0x389245ccf3dd810f49e7c9fbe13c3f158c6942f8,91,91,0
0x205eabc0cef5331b6388c2ac66557273b853041a,27,27,0
0x6778db16653900c48bf186ef205ddfc759eae952,47,47,0
0xc8d0b642911d06d4029812ca92dcaf79ddfb0698,38,38,0
0xbc68bd7884c0753698d00e5f18351b9f21da2f33,33,33,0
0x4f9997213124846ed58215c13835d4a22e10e14a,32,32,0
0x27bffc4942f373ce5eae10c7f5853e7895d3defb,95,95,0
0xc6a2c4db891af6a249a8139c7924b77ccb8c977c,27,27,0
0x6e563095707290d36016c9f42b20ad09c47b113f,22,22,0
0xd5d43b0225698f273d9e007229e371ae5cb9d4bf,57,57,0
0xbc2f3873cd6650474d7153f3ecc0a4ac23968fff,89,89,0
0x12fe294f41e704c70a9f1d4e1d969f21d38dc8f9,31,31,0
0xce22ee7d64e96406d23a496acb280e514202eee3,35,35,0
0xdaeb89059b50dcfb5e7fe500372c104a9a24b3d7,33,33,0
0x87c3298bbf72ee60bdff2e48dbd757199e970db8,336,336,0
0x1e321d291cb0c4fcfeb3b194cc5ac3f5baf4b7c4,299,299,0
0xf1f57f23a67d1f483998f5e4316499be9d1316d2,279,279,0
0x222b4384bdb3655c8021d76f33fb84d6b3a7da86,301,301,0
0x6854c41498388168f610f28d29ae4b234fbd519d,314,314,0
0x2c40faf47f29136a4c18f12a33e62cd97698ce2d,297,297,0
0x1107a56a15671ed9a264c28a4fa9ca5afa18f553,295,295,0
0x258bad2b5f387c684b5da5dc4b8d6478ff26a5cd,242,242,0
0x7a57eaa9e2c57524d4834814633882582524d8ea,326,326,0
0x35cb4df1f17a3e810ffc1e12470d9de09cb2ff80,325,325,0
0xa3b40f5f9eb7204ffa7690829b4ad8d19767688f,312,312,0
0xb40467facecd7df0f96bfd00da2c35a4b4502981,30,30,0
0x9e5e4a3be3339d8df43a0d8902715598a4c106ff,32,32,0
0x7f96f75b08100fa4c40590888d2fbc16ce131d7a,371,371,0
0xf1e8925a10f929065b72587e792c4d45e7da232d,30,30,0
0x7daef0084b8bb7f845e4d7ec0bdf4bb0992c0621,38,38,0
0xf6fe367d071ebadc32b7f530158de1e218d0e43b,344,344,0
0xd82957e587921ae817fb4eabc4fc65339f6412f2,28,28,0
0xa19379f1dc8b3f291dba5572ca3d4cd783f0e03a,28,28,0
0xb4b3690b3b8e952927b6bf55da795628127824c9,52,52,0
0x3d9f6c11b871fb90bf9fa6520c156989f8fe0d82,63,63,0
0xf25c2a4615e6cd1aecd131349c5b5a075acc8bb5,267,267,0
0xb5fff44be12d47e000b0fdc56352204dd0ad9adf,64,64,0
0x539f3e0bdb08e1dfda12c01ee894a5d178514521,282,282,0
0x92ba1fe049821c10693abfd3bd89320982414d68,29,29,0
0x97ff0a632913094476df65af60be67d7c0b255c4,113,113,0
0xab84bbffdad3b785263a7d44fbb43a94366c3e96,35,35,0
0x7d3e3851729fd7e90efaeab67ae0a986c77b64ab,34,34,0
0x54b8896cfd65fd28e886f883fe14995f1a05c6e8,300,300,0
0x87dcddb5d5ceac0c516503e5eb6de9d7ed8a19cc,153,153,0
0xf660fd6b093f0cf50300191cde403858a6e1e329,38,38,0
0xaac773de5ddf9c15b22c5cd90f933f5f56a47acd,270,270,0
0xb4047eb6707aa777746042ceb1d42d6ee3d7845e,32,32,0
0x7e945c160d1d2bb3fbb6237ecbc4b1e835093295,32,32,0
0x93c96f80d7055dbf9a241a3c0d4719cbb4c0ecc3,31,31,0
0x511ce1412b01c3af876120b0cff8c19873c55d49,79,79,0
0x1d4673fe839fbecc34c6e6b0e3ecf5ec1fd0afce,20,20,0
0x96f9645464822292c5b266da7f8f3d78a45113fb,23,23,0
0xaa332bc0cb009879cfaadc76183e2cb62b74ef50,56,56,0
0x7d6bb63577d18917da3fddb830d8c7eddfdf58d8,20,20,0
0x12be22b711bef6366a7b7401db473e9dea966f04,22,22,0
0x51566318dcced8e7d1184eb9e880507719eefa68,26,26,0
0xa493634d80f26e693d30aeb36573f60a0803342d,31,31,0
0xbe06fd75ac83f355f78c6540ccb25c9807f533dd,33,33,0
0x94f7097a25d388ae30121e10eb78a572ee71d6f1,114,114,0
0x4c89e06c59a3185d0cab45a4a89712c4ad3ce1a2,30,30,0
0x6681a5cced9c2799f721cc93692a39664fb251ef,195,195,0
0xcbe3e1ffa782c04c1c0b7435751d4588307da66d,29,29,0
0x11aec066ff84697a2ca7b5d6bf277468c62e4710,24,24,0
0x96391903b37ae4a00316d508cfe4d8cf4dd03572,273,273,0
0x3669ac16e315b2fab66447a2796d9c79c5870dab,32,32,0
0xf4b95b5fc8cea7e346cefbe91f3634a865025d4a,33,33,0
0x7e8b97340f2cd42cba3ab7f207235c57cf89370a,27,27,0
0xe75ddfa7a5ba66d2bb683cff8c6eac5d132726c4,22,22,0
0x8ba7a7f72b0976f1af1ccb5953de3ded0e1f1556,50,50,0
0x7ad75fdb6244111753822140dad3337f5535f718,56,56,0
